ID	CNT_1	CNT_10	CNT_2	CNT_3	CNT_4	CNT_5	CNT_6	CNT_7	CNT_8	CNT_9	ICM_1	ICM_10	ICM_11	ICM_12	ICM_13	ICM_2	ICM_3	ICM_4	ICM_5	ICM_6	ICM_7	ICM_8	ICM_9
ENSG00000163719	453.79	279.38	268.16	274.56	213.22	382.62	173.55	398.06	292.95	266.8	320.46	236.39	341.22	364.16	357.57	204.29	317.18	577.45	334.38	427.74	390.81	375.28	266.74
ENSG00000163249	47.27	69.84	62.03	49.92	52.12	94.2	133.19	104.01	71.08	62.32	39.2	44.56	62.93	45.76	33.4	56.25	34.37	32.03	14.41	54.69	44.72	49	42.83
ENSG00000164211	61.45	59.02	357.86	90.64	47.38	28.16	128.14	41.6	26.89	34.08	47.04	56.19	41.3	45.76	66.8	64.15	31.42	25.23	18.26	42.97	25.28	41.7	55.49
ENSG00000128789	119.12	355.12	161.28	225.95	185.74	225.3	382.41	218.41	354.42	249.27	325.36	442.74	272.38	194.47	272.1	220.08	226.84	379.47	312.28	277.35	342.2	369.03	248.25
ENSG00000167216	16.07	20.66	8.59	5.25	23.69	28.16	12.11	2.84	22.09	21.42	22.54	23.25	31.47	43.85	8.84	20.73	26.51	33	36.51	9.77	71.94	21.89	22.39
ENSG00000163710	215.55	467.27	326.37	513.64	513.63	258.32	283.53	308.23	314.08	446.93	368.48	601.62	398.25	234.51	330.06	641.49	254.33	311.53	301.71	452.15	424.84	283.55	416.66
ENSG00000168522	192.86	243.96	155.55	176.03	228.39	232.1	278.48	274.2	169.05	193.77	318.5	238.32	257.63	276.46	256.39	223.04	237.64	266.89	195.06	263.67	277.07	206.41	255.06
ENSG00000167210	16.07	4.92	24.81	15.76	10.42	6.8	0	2.84	14.41	7.79	19.6	2.91	13.77	29.55	6.88	24.67	17.68	0	1.92	14.65	23.33	7.3	4.87
ENSG00000266208	0	0.98	3.82	2.63	5.69	0	2.02	0	1.92	0.97	0	0	3.93	0	1.96	2.96	0	0	6.73	0	0	0	1.95
ENSG00000166189	33.09	56.07	33.4	30.21	38.85	48.56	23.21	80.37	63.39	55.5	71.54	60.07	64.9	68.64	98.23	47.37	67.76	65.02	104.73	75.2	70	57.34	48.68
ENSG00000147010	328.06	509.57	684.23	771.12	892.7	310.76	153.37	371.58	441.83	666.02	384.16	248.01	474.95	462.35	341.85	797.42	272.01	201.86	393.95	293.95	345.12	281.46	475.07
ENSG00000135702	22.69	5.9	0.95	2.63	1.9	0	10.09	9.46	7.68	4.87	9.8	7.75	8.85	33.37	10.81	2.96	11.78	6.79	4.8	9.77	12.64	21.89	3.89
ENSG00000131771	1.89	3.93	3.82	1.31	1.9	0	2.02	2.84	10.57	0.97	5.88	24.22	0	0	3.93	1.97	5.89	1.94	0.96	3.91	2.92	5.21	4.87
ENSG00000213949	343.18	396.44	593.57	383.59	376.22	345.72	359.2	289.32	423.58	450.83	393.96	184.07	242.88	283.13	220.04	356.27	298.52	151.4	197.94	243.17	327.62	299.19	403.03
ENSG00000141979	0	0	0	0	0	0	0	2.84	1.92	0	0	1.94	3.93	6.67	0	0.99	0	0	3.84	0.98	0.97	2.08	0
ENSG00000095585	1.89	4.92	1.91	6.57	1.9	4.86	2.02	7.56	1.92	5.84	10.78	1.94	0	8.58	0	3.95	8.84	0	13.45	1.95	14.58	2.08	4.87
ENSG00000095587	92.65	92.47	95.43	176.03	145.94	57.3	141.26	150.34	121.98	100.29	86.24	63.94	106.2	131.55	141.45	145.08	31.42	52.41	149.89	166.02	128.33	139.69	102.22
ENSG00000064655	0	2.95	8.59	5.25	6.63	1.94	5.05	7.56	10.57	9.74	9.8	9.69	0.98	8.58	6.88	1.97	3.93	7.76	22.1	3.91	0.97	12.51	8.76
ENSG00000150995	190.97	129.85	249.07	156.33	316.52	192.28	107.96	240.16	158.48	124.64	138.18	57.16	99.32	180.17	121.81	174.68	696.22	112.58	346.87	297.85	131.24	92.78	150.89
ENSG00000162734	3571.74	2150.42	2472.58	2438.16	1791.08	3522.25	9663.22	3408.55	2264.86	3493.69	1892.37	4681.23	2635.33	1796.01	2145.4	1763.6	3091.25	3790.78	3033.44	2183.61	3749.64	2173.52	2072.61
ENSG00000150990	52.94	43.28	50.58	13.14	30.33	41.76	166.49	31.2	28.82	31.16	20.58	34.88	28.52	31.46	40.28	27.63	26.51	30.09	39.4	33.2	33.05	39.61	27.26
ENSG00000150991	1340.58	1436.24	860.78	2836.2	949.56	1134.27	12668.03	2116.99	1415.78	1258.04	1603.27	2832.77	1383.55	1287.9	1621.82	1055	1591.78	2077.84	1473	1473.64	1965.71	1454.23	1581.96
ENSG00000188690	162.61	179.04	229.99	229.89	197.11	122.36	131.17	162.63	191.14	200.59	271.46	246.07	279.27	110.58	364.44	194.42	171.85	209.63	241.18	187.5	162.35	262.7	235.59
ENSG00000203301	3.78	1.97	1.91	5.25	0	1.94	2.02	2.84	7.68	2.92	0.98	0	0	0	1.96	2.96	0.98	1.94	10.57	1.95	6.81	1.04	0.97
ENSG00000166342	3.78	3.93	1.91	0	0.95	1.94	2.02	2.84	0	0.97	0	0.97	0.98	0	0	2.96	2.95	2.91	0.96	0.98	4.86	0	1.95
ENSG00000118200	225.95	198.71	150.78	216.75	185.74	332.12	512.57	300.67	199.78	147.03	188.16	200.54	193.72	194.47	148.33	167.77	234.69	236.8	181.6	137.7	269.29	170.96	235.59
ENSG00000255038	14.18	0.98	0	1.31	0	10.68	0	0	1.92	0.97	2.94	0	0.98	1.91	6.88	0.99	0.98	0	0	3.91	6.81	5.21	0.97
ENSG00000149231	65.23	113.13	81.12	115.6	90.98	50.5	160.43	92.66	123.9	108.08	89.18	95.91	122.92	127.74	132.61	111.52	116.85	152.37	89.36	107.42	104.02	163.67	119.74
ENSG00000263711	0	0.98	0	26.27	0.95	0	0	4.73	0	0	0.98	0	0	0	0	0.99	0	0	0	3.91	0.97	0	0
ENSG00000080298	28.36	33.45	26.72	30.21	31.27	43.7	18.16	14.18	20.17	38.95	20.58	1.94	9.83	33.37	51.08	32.57	14.73	19.41	45.16	41.02	31.11	20.85	23.36
ENSG00000215397	1.89	1.97	0	0	0.95	0	0	2.84	3.84	0.97	0.98	0.97	0	0	0	0.99	6.87	1.94	0	1.95	0.97	2.08	2.92
ENSG00000146197	73.74	89.52	45.81	61.74	137.41	54.38	40.36	68.08	183.46	114.9	40.18	31.97	55.07	102.96	45.19	154.94	67.76	15.53	74.95	108.4	162.35	71.93	14.6
ENSG00000064601	728.91	676.8	638.42	600.34	704.11	431.18	208.86	682.65	649.3	639.73	737.94	540.59	727.67	715.92	750.5	514.18	672.65	732.73	771.57	737.31	609.55	760.99	580.21
ENSG00000132153	287.4	243.96	344.5	254.85	245.44	270.94	342.05	204.23	285.27	331.06	224.42	159.85	352.03	347.95	357.57	319.76	256.29	326.09	357.44	311.53	250.82	260.61	258.95
ENSG00000146192	3.78	17.71	11.45	5.25	6.63	8.74	10.09	0	5.76	21.42	7.84	9.69	8.85	14.3	4.91	2.96	24.55	0	49	10.74	4.86	17.72	12.66
ENSG00000160691	332.78	360.04	458.06	271.93	306.1	419.52	672	383.88	348.66	348.59	268.52	380.74	292.05	318.4	355.6	296.07	493.93	331.91	422.78	326.17	337.34	384.67	311.52
ENSG00000148339	24.58	46.24	59.17	23.65	18.01	28.16	62.56	36.87	56.67	23.37	8.82	16.47	19.67	27.65	15.72	34.54	9.82	17.47	3.84	13.67	8.75	18.76	25.31
ENSG00000259030	129.52	122.97	228.08	153.7	26.53	566.16	13.12	485.99	265.1	149.95	178.36	146.29	189.78	269.78	294.7	127.31	149.26	281.45	174.88	165.04	225.54	164.71	108.06
ENSG00000115128	69.96	228.22	243.35	169.46	286.19	78.66	231.06	126.7	118.14	273.61	284.2	254.79	157.33	131.55	190.57	275.35	115.87	124.22	38.43	125	128.33	99.03	186.91
ENSG00000115129	92.65	17.71	63.94	86.7	78.66	26.22	38.34	85.1	85.48	47.71	49.98	57.16	54.08	140.13	94.3	75.99	141.4	59.2	66.3	64.45	104.99	49	67.17
ENSG00000169340	8.51	2.95	0	0	1.9	28.16	0	4.73	7.68	0.97	1.96	14.53	2.95	10.49	6.88	8.88	5.89	1.94	3.84	9.77	0.97	2.08	2.92
ENSG00000148337	634.37	366.93	329.23	266.67	286.19	299.1	216.94	317.69	345.78	316.46	245	324.55	393.33	427.08	429.28	274.36	430.1	365.88	440.08	378.91	355.81	331.5	244.35
ENSG00000148335	59.56	110.18	128.83	128.74	122.25	89.34	68.61	145.61	91.25	145.08	211.68	137.57	148.48	75.31	224.95	128.3	69.72	94.14	119.15	124.02	60.27	99.03	170.36
ENSG00000213494	122.9	51.15	27.67	19.7	54.96	13.6	238.12	29.31	110.46	62.32	28.42	142.41	38.35	83.89	38.31	19.74	51.06	106.76	54.77	48.83	3.89	56.29	50.62
ENSG00000105072	49.16	27.54	10.5	14.45	24.64	26.22	70.63	24.58	36.5	41.87	25.48	27.13	42.28	29.55	29.47	23.69	40.26	74.73	6.73	42.97	52.5	43.78	26.28
ENSG00000197536	100.21	249.87	87.8	116.92	61.6	113.62	30.27	65.24	110.46	75.95	105.84	91.07	104.23	152.53	67.78	59.21	91.32	98.99	81.67	97.66	169.16	113.63	79.83
ENSG00000136068	730.8	377.75	396.99	359.94	332.63	426.32	1111.92	449.12	443.75	372.93	505.68	333.27	854.52	757.87	775.05	312.85	570.53	667.7	626.48	962.9	932.3	1077.9	961.83
ENSG00000131828	1289.53	1465.75	1977.3	2230.6	2220.38	1878.14	1402.51	2143.46	2012.25	2536.53	2524.47	1992.82	2100.4	1658.73	2071.72	2110.01	1526.97	1861.42	1718.98	1800.79	1683.79	1898.31	2515.56
ENSG00000175931	381.94	271.51	466.65	220.7	235.97	553.54	232.07	524.76	505.22	346.64	225.4	323.58	444.47	427.08	371.32	256.6	414.39	590.06	600.54	528.32	421.92	459.72	428.35
ENSG00000095059	294.02	243.96	275.79	228.58	217.96	275.8	186.67	283.65	274.7	229.8	266.56	435.96	361.87	227.84	361.5	205.28	280.84	441.58	201.78	283.21	240.12	262.7	253.11
ENSG00000167600	10.4	4.92	4.77	2.63	0.95	6.8	5.05	2.84	1.92	5.84	3.92	0	1.97	0	1.96	0.99	20.62	17.47	24.02	14.65	0.97	10.42	0.97
ENSG00000135870	141.81	259.7	230.94	267.99	150.68	190.34	271.42	216.52	216.11	222.01	158.76	245.11	182.9	269.78	213.16	248.7	183.63	269.8	132.6	260.74	202.21	266.87	202.49
ENSG00000090520	402.74	255.77	248.12	218.07	270.08	531.2	505.51	546.5	352.5	284.32	434.14	621	404.15	430.89	371.32	235.87	522.41	430.9	308.44	435.55	583.3	362.77	345.6
ENSG00000166292	20.8	16.72	57.26	31.53	83.39	4.86	12.11	92.66	26.89	21.42	18.62	16.47	20.65	17.16	52.06	14.8	36.33	24.26	10.57	35.16	21.39	13.55	50.62
ENSG00000166295	1221.46	1169.65	780.62	1112.67	1196.9	1740.24	635.67	1633.83	1550.25	1143.14	1764.97	1808.75	985.3	766.45	1453.84	1053.03	1123.38	1679.94	1215.49	1262.7	1411.58	1559.52	1623.82
ENSG00000121274	90.76	80.67	93.52	72.25	79.6	85.46	109.98	77.53	45.14	58.42	59.78	49.41	63.92	87.7	54.03	71.06	72.67	64.05	84.56	53.71	41.8	43.78	77.88
ENSG00000157426	51.05	42.3	38.17	56.49	33.17	19.42	7.06	52.95	45.14	40.9	62.72	34.88	47.2	71.5	42.24	56.25	58.92	37.85	19.22	44.92	71.94	25.02	68.15
ENSG00000152904	154.1	207.57	119.29	179.97	193.32	122.36	294.63	218.41	146.96	156.77	211.68	184.07	199.62	204.96	170.92	219.09	150.24	199.92	167.19	156.25	147.77	207.45	242.41
ENSG00000165929	22.69	29.51	65.85	36.78	67.28	36.9	8.07	31.2	18.25	13.63	9.8	23.25	5.9	19.07	36.35	19.74	12.77	7.76	0.96	3.91	33.05	30.23	16.55
ENSG00000253250	26.47	41.32	115.47	178.66	123.2	67.98	43.39	55.78	30.74	75.95	73.5	41.66	42.28	33.37	38.31	92.77	24.55	4.85	13.45	34.18	23.33	20.85	75.93
ENSG00000165923	3.78	1.97	1.91	3.94	3.79	0	0	4.73	1.92	1.95	2.94	5.81	5.9	3.81	6.88	1.97	3.93	1.94	1.92	6.84	3.89	1.04	3.89
ENSG00000146373	84.14	153.46	83.98	128.74	87.19	104.88	477.26	102.11	136.39	101.27	117.6	132.73	130.78	98.19	103.14	113.49	118.82	149.46	60.53	143.56	89.44	169.92	157.71
ENSG00000149531	20.8	14.76	20.04	6.57	18.01	36.9	2.02	14.18	16.33	10.71	11.76	32.94	17.7	19.07	13.75	24.67	12.77	10.68	28.83	16.6	27.22	34.4	17.52
ENSG00000146374	10.4	5.9	6.68	3.94	3.79	0	2.02	0	1.92	1.95	11.76	7.75	0.98	10.49	3.93	2.96	0.98	0	0.96	1.95	0.97	7.3	4.87
ENSG00000146376	40.65	77.71	87.8	55.17	58.76	33.02	70.63	43.49	67.24	40.9	91.14	79.44	41.3	98.19	52.06	122.38	69.72	7.76	45.16	59.57	86.52	32.32	77.88
ENSG00000222028	0	0	3.82	0	0	1.94	2.02	2.84	0	0.97	0.98	0	0.98	1.91	0	0.99	0.98	0	0.96	10.74	2.92	1.04	0.97
ENSG00000212747	121.01	130.84	167.96	147.13	139.31	207.82	143.28	189.1	136.39	174.29	128.38	186.01	113.08	106.77	177.8	117.44	88.38	101.9	164.31	161.13	113.74	157.41	131.42
ENSG00000138161	1.89	7.87	8.59	1.31	2.84	10.68	3.03	7.56	3.84	2.92	2.94	0.97	4.92	8.58	0	4.93	6.87	1.94	1.92	5.86	26.25	4.17	4.87
ENSG00000138160	0	7.87	5.73	11.82	7.58	0	0	14.18	3.84	5.84	9.8	2.91	6.88	20.97	0	6.91	15.71	17.47	15.37	12.7	19.44	8.34	3.89
ENSG00000164520	0	0.98	0	0	1.9	1.94	5.05	0	1.92	3.89	1.96	0.97	0.98	0	0	0.99	0	0	3.84	0	0.97	1.04	2.92
ENSG00000227500	155.99	70.83	64.89	55.17	49.28	67.98	107.96	65.24	83.56	64.27	52.92	31.97	91.45	89.61	101.18	38.49	92.31	107.73	159.5	71.29	51.52	84.44	50.62
ENSG00000187164	33.09	52.14	27.67	32.84	17.06	41.76	72.65	41.6	54.75	31.16	41.16	45.53	27.53	54.34	20.63	28.62	70.7	25.23	39.4	37.11	52.5	75.06	36.99
ENSG00000136490	38.76	21.64	11.45	11.82	8.53	48.56	35.32	12.29	14.41	16.55	26.46	30.03	21.63	35.27	45.19	12.83	118.82	19.41	39.4	39.06	36.94	42.74	13.63
ENSG00000227507	1.89	3.93	0.95	0	0	6.8	2.02	2.84	3.84	0	2.94	0.97	4.92	3.81	6.88	0.99	5.89	2.91	0	3.91	0.97	2.08	0
ENSG00000227057	61.45	77.71	64.89	42.04	47.38	104.88	289.58	85.1	34.58	107.11	80.36	46.5	74.73	85.8	69.75	52.31	79.54	65.02	107.62	106.45	51.52	102.16	66.2
ENSG00000120509	283.62	240.03	180.36	203.62	184.79	307.84	231.06	317.69	301.6	221.03	309.68	464.05	321.55	259.3	307.47	194.42	271.02	340.65	427.58	333.99	416.09	439.92	242.41
ENSG00000163067	20.8	27.54	5.73	42.04	46.44	15.54	35.32	21.75	38.42	22.4	23.52	42.63	39.33	24.79	17.68	23.69	42.22	34.94	46.12	35.16	26.25	17.72	28.23
ENSG00000180532	16.07	7.87	0	0	3.79	0	3.03	7.56	7.68	3.89	7.84	0	5.9	1.91	8.84	7.9	8.84	0	8.65	3.91	0.97	8.34	2.92
ENSG00000166743	1.89	1.97	0	3.94	2.84	1.94	2.02	2.84	10.57	0	0	0.97	2.95	0	3.93	1.97	2.95	0	0	2.93	0.97	0	0
ENSG00000166741	322.38	287.25	169.86	26.27	32.22	227.24	434.88	277.03	148.88	185.01	91.14	581.28	104.23	81.98	202.36	41.45	336.82	114.52	96.09	59.57	81.66	108.42	129.48
ENSG00000182107	3.78	26.56	7.63	1.31	11.37	0	10.09	21.75	10.57	1.95	23.52	15.5	10.82	8.58	8.84	5.92	5.89	0	0	8.79	4.86	2.08	8.76
ENSG00000169554	190.97	157.4	255.75	430.88	388.54	207.82	188.68	148.44	148.88	232.72	129.36	78.47	103.25	136.32	106.09	263.5	143.37	104.81	95.13	102.54	75.83	154.28	139.21
ENSG00000177981	219.33	301.02	330.19	567.5	385.7	218.5	118.05	294.05	303.52	312.56	293.02	142.41	270.42	267.88	251.48	408.58	214.07	222.24	262.32	271.49	311.09	212.66	263.82
ENSG00000173269	340.35	272.49	522	286.38	343.05	197.14	362.23	269.47	209.39	334.96	198.94	346.83	142.58	269.78	202.36	275.35	136.49	176.63	186.41	199.22	221.65	138.65	214.17
ENSG00000167971	20.8	9.84	12.41	11.82	7.58	33.02	7.06	26.47	26.89	12.66	12.74	1.94	1.97	24.79	4.91	9.87	12.77	10.68	9.61	11.72	7.78	2.08	7.79
ENSG00000103599	1.89	4.92	4.77	2.63	4.74	0	3.03	4.73	1.92	2.92	9.8	0	0.98	1.91	3.93	5.92	2.95	1.94	5.77	5.86	3.89	4.17	1.95
ENSG00000186340	71.85	151.49	639.38	162.89	209.43	69.92	542.84	167.35	156.56	213.24	222.46	332.3	208.47	163.01	132.61	140.14	460.55	69.88	195.06	81.06	194.43	174.09	296.92
ENSG00000173261	0	1.97	0	0	0	1.94	7.06	2.84	0	1.95	2.94	0	1.97	0	0	0.99	2.95	10.68	0	1.95	4.86	2.08	1.95
ENSG00000173267	205.15	46.24	41.99	15.76	37.91	94.2	175.57	109.68	101.81	45.76	38.22	161.79	58.02	199.24	116.9	45.4	118.82	106.76	179.68	81.06	108.88	74.01	66.2
ENSG00000167977	20.8	60.01	90.66	77.51	71.07	26.22	80.72	34.04	56.67	59.4	51.94	68.78	44.25	59.1	69.75	71.06	51.06	20.38	44.2	36.13	38.89	39.61	45.76
ENSG00000068394	68.07	61.97	86.84	61.74	97.61	67.98	52.47	46.33	34.58	77.9	84.28	62	47.2	40.04	57.96	63.16	34.37	55.32	41.32	52.73	44.72	51.08	82.75
ENSG00000155329	43.49	45.25	38.17	63.06	33.17	94.2	94.85	65.24	87.41	34.08	50.96	80.41	52.12	92.47	69.75	57.24	63.83	49.5	18.26	64.45	59.3	47.95	73.99
ENSG00000121749	139.92	256.75	165.09	165.52	179.11	190.34	321.87	153.17	205.55	152.87	210.7	195.7	117.02	146.81	127.7	161.85	128.64	197.01	190.25	151.37	174.02	128.22	178.15
ENSG00000167780	0	0.98	0	0	1.9	0	0	4.73	0	0.97	2.94	0	0.98	3.81	0	0.99	0.98	1.94	0	0.98	3.89	4.17	0
ENSG00000164292	422.6	657.13	460.93	680.48	741.07	644.82	995.89	371.58	492.74	488.8	495.88	447.58	588.03	439.47	426.33	485.56	538.12	521.16	379.54	530.28	609.55	533.74	536.41
ENSG00000164291	18.91	26.56	15.27	45.98	42.64	15.54	18.16	2.84	14.41	26.29	16.66	21.31	7.87	29.55	13.75	19.74	14.73	12.62	14.41	10.74	30.14	17.72	9.74
ENSG00000178226	1.89	2.95	1.91	1.31	0.95	4.86	2.02	2.84	5.76	5.84	2.94	0.97	2.95	0	6.88	2.96	5.89	7.76	20.18	3.91	2.92	3.13	4.87
ENSG00000184857	31.2	27.54	49.62	61.74	49.28	26.22	43.39	55.78	36.5	51.61	41.16	39.72	30.48	20.97	20.63	55.27	52.04	44.64	25.94	37.11	33.05	17.72	54.52
ENSG00000196605	34.98	43.28	18.13	24.96	26.53	19.42	7.06	51.06	45.14	33.11	38.22	17.44	34.42	68.64	22.59	38.49	28.48	27.17	14.41	45.9	43.75	34.4	29.21
ENSG00000178229	63.34	33.45	20.99	38.1	27.48	36.9	43.39	9.46	12.49	28.24	24.5	27.13	39.33	24.79	22.59	21.71	20.62	10.68	0.96	22.46	19.44	20.85	14.6
ENSG00000258920	8.51	7.87	5.73	6.57	4.74	31.08	7.06	21.75	16.33	6.82	33.32	20.34	16.72	27.65	20.63	8.88	23.57	12.62	20.18	18.55	35	42.74	19.47
ENSG00000176834	94.54	75.75	46.76	53.86	54.02	61.18	35.32	104.01	91.25	54.53	66.64	52.32	79.65	104.86	71.71	50.33	91.32	92.2	35.55	110.35	113.74	108.42	51.6
ENSG00000074966	6.62	20.66	3.82	0	1.9	15.54	0	2.84	3.84	3.89	2.94	0.97	1.97	8.58	1.96	6.91	5.89	0	1.92	12.7	0.97	7.3	2.92
ENSG00000087842	40.65	37.38	44.85	32.84	45.49	34.96	13.12	34.04	28.82	52.58	46.06	41.66	37.37	41.94	54.03	37.5	43.21	37.85	11.53	24.41	55.41	38.57	56.46
ENSG00000074964	455.69	225.27	256.71	267.99	295.67	316.58	372.32	261.91	364.99	312.56	255.78	210.23	351.05	328.89	354.62	274.36	341.73	358.11	397.8	382.82	248.87	342.97	321.26
ENSG00000122121	0	4.92	5.73	1.31	11.37	4.86	2.02	9.46	5.76	3.89	2.94	5.81	0.98	10.49	1.96	3.95	6.87	1.94	14.41	1.95	7.78	7.3	3.89
ENSG00000121454	73.74	14.76	5.73	0	2.84	17.48	32.29	51.06	28.82	16.55	34.3	39.72	54.08	41.94	22.59	10.86	33.39	41.73	18.26	29.3	55.41	27.1	36.99
ENSG00000149823	336.56	371.85	272.93	229.89	321.26	354.46	241.15	422.64	354.42	331.06	374.36	360.39	369.73	362.25	415.52	211.2	290.66	438.67	544.81	428.71	303.32	407.6	345.6
ENSG00000035499	3.78	0.98	0	0	1.9	0	2.02	2.84	0	0.97	0.98	0	3.93	3.81	0	2.96	0.98	2.91	0.96	0.98	0	0	1.95
ENSG00000204351	203.26	153.46	169.86	119.54	134.57	141.78	131.17	142.77	167.13	165.53	113.68	94.94	170.12	199.24	174.85	123.36	217.02	197.01	245.02	240.24	146.8	186.6	152.84
ENSG00000204356	262.82	210.52	209.95	110.35	144.04	319.5	246.2	278.92	181.53	246.35	267.54	252.86	276.32	262.16	301.57	193.43	231.75	353.26	193.13	239.26	305.26	184.51	222.93
ENSG00000139496	63.34	112.14	231.89	207.56	199.01	63.12	218.95	121.02	71.08	107.11	86.24	62.97	94.4	87.7	57.96	188.5	133.55	84.43	49	136.72	68.05	74.01	104.17
ENSG00000119333	336.56	163.3	174.64	131.37	162.05	281.62	163.46	300.67	236.28	185.98	244.02	263.51	264.52	236.42	293.72	138.17	229.78	303.77	494.84	244.14	333.45	386.75	202.49
ENSG00000059145	82.25	120.01	51.53	72.25	61.6	76.72	30.27	68.08	96.05	70.11	61.74	93	72.77	61.01	74.66	88.82	127.66	92.2	84.56	110.35	68.05	89.65	73.99
ENSG00000101825	96.43	142.64	157.46	187.85	112.77	83.52	37.33	109.68	101.81	121.71	209.72	571.59	236.98	285.03	191.55	250.67	920.11	44.64	257.51	209.96	389.84	197.02	265.77
ENSG00000214376	0	1.97	0.95	5.25	1.9	1.94	0	2.84	7.68	5.84	1.96	3.88	1.97	0	0	1.97	0	1.94	0.96	3.91	0	4.17	0
ENSG00000203618	143.7	79.68	83.98	17.08	50.23	159.26	30.27	104.01	79.72	47.71	57.82	157.91	232.07	161.11	190.57	44.41	159.08	164.99	228.69	126.95	116.66	128.22	93.46
ENSG00000179943	180.57	123.95	74.44	53.86	45.49	310.76	163.46	133.32	161.36	80.82	73.5	224.76	154.38	119.16	118.86	79.94	141.4	219.33	190.25	124.02	182.77	141.77	128.5
ENSG00000243627	0	1.97	1.91	0	0.95	0	0	0	5.76	2.92	7.84	0	0	6.67	1.96	0.99	3.93	4.85	0	3.91	0.97	0	0.97
ENSG00000049239	392.34	389.56	349.27	479.49	308.94	410.78	125.12	345.11	399.57	485.88	317.52	314.86	390.38	430.89	410.61	391.8	421.27	495.93	540.97	455.08	274.15	497.25	249.22
ENSG00000170946	22.69	20.66	27.67	45.98	75.81	28.16	12.11	9.46	20.17	24.34	17.64	19.38	11.8	31.46	1.96	46.38	26.51	25.23	21.14	22.46	30.14	22.93	22.39
ENSG00000169926	98.32	104.27	433.25	362.57	351.58	45.64	168.5	80.37	96.05	277.51	127.4	110.44	111.12	163.01	111.99	221.07	94.27	101.9	53.81	97.66	112.77	78.18	176.21
ENSG00000183150	0	3.93	0.95	0	0.95	0	0	2.84	1.92	0.97	0	6.78	2.95	1.91	1.96	2.96	5.89	0	0.96	1.95	2.92	1.04	0
ENSG00000170035	51.05	136.74	141.24	274.56	166.79	87.4	173.55	123.86	83.56	159.69	94.08	167.6	54.08	45.76	57.96	104.61	49.1	55.32	87.44	83.01	100.13	77.14	95.4
ENSG00000099341	566.3	913.88	1104.12	1445.03	1184.58	905.08	1740.53	1665.04	1144.92	2051.62	1932.55	926.17	1462.22	885.61	2446.97	1266.2	1134.18	2632	983.92	1262.7	845.78	1615.81	1746.48
ENSG00000079335	18.91	15.74	31.49	39.41	23.69	19.42	63.57	19.86	24.01	18.5	18.62	12.59	22.62	29.55	17.68	34.54	26.51	17.47	16.33	8.79	12.64	30.23	41.86
ENSG00000122687	103.05	56.07	43.9	68.31	62.55	61.18	55.5	51.06	77.8	70.11	114.66	45.53	78.67	83.89	98.23	78.95	57.94	54.35	24.98	58.59	78.75	68.8	76.91
ENSG00000173486	311.98	151.49	102.11	43.35	110.88	295.22	191.71	342.27	243.97	127.56	316.54	240.26	362.85	332.7	348.73	109.55	452.69	433.81	326.69	195.31	295.54	291.89	216.12
ENSG00000173482	513.35	571.54	1212.91	1170.48	1343.79	730.28	640.72	811.24	698.28	1019.48	901.59	846.73	927.28	796	788.81	1547.47	778.7	699.73	702.39	981.45	841.89	751.61	873.24
ENSG00000165219	250.53	243.96	214.72	274.56	214.17	293.28	337.01	257.18	254.53	227.85	211.68	156.95	236	301.24	258.35	236.86	272.01	173.72	289.22	212.89	255.68	175.13	265.77
ENSG00000110723	8.51	19.67	10.5	10.51	8.53	6.8	5.05	21.75	14.41	20.45	11.76	2.91	2.95	8.58	3.93	7.9	9.82	0	0.96	1.95	10.69	10.42	10.71
ENSG00000197961	6.62	15.74	19.09	39.41	22.74	8.74	28.25	12.29	5.76	22.4	16.66	10.66	8.85	3.81	15.72	25.66	8.84	2.91	4.8	17.58	6.81	9.38	21.42
ENSG00000171150	65.23	85.58	141.24	145.82	122.25	45.64	116.04	46.33	61.47	83.74	81.34	128.85	71.78	43.85	57.96	104.61	76.59	42.7	19.22	52.73	59.3	63.59	81.78
ENSG00000185453	57.67	20.66	24.81	9.2	9.48	19.42	8.07	31.2	12.49	16.55	19.6	24.22	31.47	38.13	29.47	15.79	33.39	25.23	45.16	27.34	29.16	31.27	21.42
ENSG00000170214	3.78	7.87	5.73	6.57	8.53	1.94	53.48	7.56	0	7.79	2.94	2.91	2.95	6.67	4.91	10.86	0	1.94	0.96	3.91	2.92	3.13	2.92
ENSG00000107438	1004.02	1116.53	1935.31	1707.76	1185.53	1329.46	945.44	2129.28	1390.8	1450.83	2210.87	4118.36	1550.72	1452.82	2442.06	1484.31	1981.62	1859.48	1861.19	2154.31	1472.83	2409.12	2263.42
ENSG00000026297	69.96	52.14	43.9	10.51	25.59	39.82	15.14	29.31	47.06	29.21	70.56	36.81	48.18	40.04	78.59	18.75	69.72	54.35	61.5	45.9	89.44	23.98	52.57
ENSG00000170017	16.07	16.72	23.86	22.33	36.01	48.56	40.36	17.02	24.01	21.42	49	13.56	16.72	24.79	8.84	18.75	15.71	7.76	35.55	20.51	17.5	57.34	21.42
ENSG00000170011	8.51	4.92	7.63	0	24.64	10.68	2.02	0	5.76	6.82	5.88	3.88	0.98	1.91	11.79	7.9	6.87	0	4.8	6.84	3.89	5.21	5.84
ENSG00000224975	0	7.87	4.77	5.25	2.84	1.94	23.21	2.84	12.49	7.79	4.9	4.84	13.77	14.3	17.68	2.96	5.89	6.79	15.37	2.93	2.92	1.04	7.79
